County (copy),FACILITY NAME,Facility Id,COUNTY,TODAY POSITIVE RESIDENTS,CUMULATIVE POSITIVE RESIDENTS,COVID-RELATED RESIDENT DEATHS,TODAY POSITIVE HCW,CUMULATIVE POSITIVE HCW,COVID-RELATED HCW DEATHS,Record,Record (copy)
San Francisco,CENTRAL GARDENS POST ACUTE,220000046,SAN FRANCISCO,0,40,11,0,36,0,1,1
San Francisco,CITY VIEW POST ACUTE,220000082,SAN FRANCISCO,0,<11,0,0,<11,0,1,1
San Francisco,HAYES CONVALESCENT HOSPITAL,220000056,SAN FRANCISCO,0,0,0,0,0,0,1,1
San Francisco,HERITAGE ON THE MARINA,220000058,SAN FRANCISCO,0,<11,0,0,<11,0,1,1
San Francisco,JEWISH HOME & REHAB CENTER D/P SNF,220000518,SAN FRANCISCO,0,12,0,0,<11,0,1,1
San Francisco,LAGUNA HONDA HOSPITAL & REHABILITATION CTR D/P SNF,220000512,SAN FRANCISCO,<11,25,0,0,58,0,1,1
San Francisco,LAUREL HEIGHTS COMMUNITY CARE,220000067,SAN FRANCISCO,0,<11,<11,0,<11,0,1,1
San Francisco,LAWTON SKILLED NURSING & REHABILITATION CENTER,220000020,SAN FRANCISCO,0,20,0,0,15,0,1,1
San Francisco,PACIFIC HEIGHTS TRANSITIONAL CARE CENTER,220000077,SAN FRANCISCO,0,23,<11,0,12,<11,1,1
San Francisco,SAN FRANCISCO GENERAL HOSPITAL D/P SNF,220000888,SAN FRANCISCO,0,<11,0,0,<11,0,1,1
San Francisco,SAN FRANCISCO HEALTH CARE,220000039,SAN FRANCISCO,0,0,0,0,<11,0,1,1
San Francisco,SAN FRANCISCO POST ACUTE,220000048,SAN FRANCISCO,0,0,0,0,<11,0,1,1
San Francisco,SAN FRANCISCO TOWERS,220000971,SAN FRANCISCO,0,<11,<11,0,<11,0,1,1
San Francisco,SEQUOIAS SAN FRANCISCO CONVALESCENT HOSPITAL,220000084,SAN FRANCISCO,0,0,0,0,<11,0,1,1
San Francisco,SHEFFIELD CONVALESCENT HOSPITAL,220000086,SAN FRANCISCO,0,0,0,0,0,0,1,1
San Francisco,ST. ANNE'S HOME,220000088,SAN FRANCISCO,0,0,0,0,<11,0,1,1
San Francisco,THE AVENUES TRANSITIONAL CARE CENTER,220000060,SAN FRANCISCO,0,0,0,0,<11,0,1,1
San Francisco,VICTORIAN POST ACUTE,220000094,SAN FRANCISCO,0,0,0,0,<11,0,1,1
San Joaquin,ARBOR REHABILITATION & NURSING CENTER,100000022,SAN JOAQUIN,11,69,<11,0,45,0,1,1
San Joaquin,BETHANY HOME SOCIETY SAN JOAQUIN COUNTY,100000017,SAN JOAQUIN,0,0,0,0,<11,0,1,1
San Joaquin,CLEARWATER HEALTHCARE CENTER,100000773,SAN JOAQUIN,19,30,<11,<11,21,0,1,1
San Joaquin,CREEKSIDE CENTER,100000826,SAN JOAQUIN,0,0,0,0,<11,0,1,1
San Joaquin,CRESTWOOD MANOR,100000035,SAN JOAQUIN,31,81,<11,0,40,0,1,1
San Joaquin,DYCORA TRANSITIONAL HEALTH - QUAIL LAKE,100000032,SAN JOAQUIN,0,<11,0,0,<11,0,1,1
San Joaquin,DYCORA TRANSITIONAL HEALTH - WEBER OAKS,30001823,SAN JOAQUIN,<11,<11,<11,0,<11,0,1,1
San Joaquin,FAIRMONT REHABILITATION HOSPITAL,100000003,SAN JOAQUIN,<11,<11,<11,0,16,0,1,1
San Joaquin,"FULTON GARDENS POST ACUTE, LLC",30001819,SAN JOAQUIN,22,27,<11,<11,19,0,1,1
San Joaquin,GOLDEN LIVING CENTER - HY-PANA,100000073,SAN JOAQUIN,<11,48,16,0,24,0,1,1
San Joaquin,GOOD SAMARITAN REHABILITATION AND CARE CENTER,100000069,SAN JOAQUIN,0,25,0,0,23,0,1,1
San Joaquin,LINCOLN SQUARE POST ACUTE CARE,100000041,SAN JOAQUIN,<11,<11,0,0,<11,0,1,1
San Joaquin,LODI CREEK POST ACUTE,100000029,SAN JOAQUIN,0,<11,0,0,13,0,1,1
San Joaquin,LODI NURSING & REHABILITATION,30001825,SAN JOAQUIN,<11,11,0,0,16,0,1,1
San Joaquin,MANTECA CARE AND REHABILITATION CENTER,100000010,SAN JOAQUIN,<11,<11,0,0,0,0,1,1
San Joaquin,MEADOWOOD A HEALTH & REHABILITATION CENTER,100001535,SAN JOAQUIN,0,<11,<11,0,<11,0,1,1
San Joaquin,NEW HOPE POST ACUTE CARE,100000324,SAN JOAQUIN,0,0,0,0,<11,0,1,1
San Joaquin,PLYMOUTH SQUARE,100000086,SAN JOAQUIN,<11,17,<11,0,23,0,1,1
San Joaquin,RIVERWOOD HEALTH CARE,100000290,SAN JOAQUIN,30,44,<11,0,23,0,1,1
San Joaquin,ST. JUDE CARE CENTER,100000082,SAN JOAQUIN,0,<11,0,0,<11,0,1,1
San Joaquin,TRACY NURSING AND REHABILITATION CENTER,100000058,SAN JOAQUIN,0,<11,0,0,<11,0,1,1
San Joaquin,VIENNA NURSING AND REHABILITATION CENTER,100000104,SAN JOAQUIN,0,25,<11,0,16,0,1,1
San Joaquin,WAGNER HEIGHTS NURSING AND REHABILITATION CENTER,100000814,SAN JOAQUIN,0,<11,0,0,22,0,1,1
San Joaquin,WINDSOR ELMHAVEN CARE CENTER,100000049,SAN JOAQUIN,<11,<11,<11,0,15,0,1,1
San Joaquin,WINDSOR HAMPTON CARE CENTER,100000039,SAN JOAQUIN,39,51,<11,<11,74,0,1,1
San Joaquin,KAISER FOUNDATION HOSPITAL MANTECA D/P SNF,30001254,SAN JOAQUIN,0,0,0,0,0,0,1,1
San Luis Obispo,ARROYO GRANDE CARE CENTER,50000003,SAN LUIS OBISPO,0,0,0,0,0,0,1,1
San Luis Obispo,BAYSIDE CARE CENTER,50000139,SAN LUIS OBISPO,0,0,0,0,0,0,1,1
San Luis Obispo,DANISH CARE CENTER,50000048,SAN LUIS OBISPO,0,0,0,0,<11,0,1,1
San Luis Obispo,MISSION VIEW HEALTH CENTER,50000051,SAN LUIS OBISPO,0,0,0,0,0,0,1,1
San Luis Obispo,SAN LUIS POST ACUTE CENTER,50000044,SAN LUIS OBISPO,0,0,0,0,0,0,1,1
San Luis Obispo,SAN LUIS TRANSITIONAL CARE,50000964,SAN LUIS OBISPO,0,<11,0,0,0,0,1,1
San Luis Obispo,VINEYARD HILLS HEALTH CENTER,50000131,SAN LUIS OBISPO,12,17,<11,0,22,0,1,1
San Mateo,ATHERTON REGENCY,220000047,SAN MATEO,0,0,0,0,<11,<11,1,1
San Mateo,BROOKSIDE SKILLED NURSING HOSPITAL,220000041,SAN MATEO,0,0,0,0,<11,0,1,1
San Mateo,BURLINGAME SKILLED NURSING D/P SNF,220000042,SAN MATEO,0,<11,<11,0,<11,<11,1,1
San Mateo,CARLMONT GARDENS NURSING CENTER,220000045,SAN MATEO,0,<11,<11,0,<11,0,1,1
San Mateo,DEVONSHIRE OAKS NURSING CENTER,220000053,SAN MATEO,0,0,0,0,0,0,1,1
San Mateo,LINDA MAR CARE CENTER,220000069,SAN MATEO,0,0,0,0,<11,0,1,1
San Mateo,MILLBRAE SKILLED CARE,220000087,SAN MATEO,0,103,18,0,32,<11,1,1
San Mateo,PACIFICA NURSING AND REHAB CENTER,220000076,SAN MATEO,0,33,<11,0,44,0,1,1
San Mateo,PENINSULA POST-ACUTE,220000061,SAN MATEO,0,0,0,0,<11,0,1,1
San Mateo,SAN BRUNO SKILLED NURSING,220000081,SAN MATEO,0,0,0,0,0,0,1,1
San Mateo,SAN MATEO MEDICAL CENTER D/P SNF,220000218,SAN MATEO,0,0,0,0,0,0,1,1
San Mateo,SETON COASTSIDE D/P SNF,220000349,SAN MATEO,0,0,0,0,0,0,1,1
San Mateo,SETON MEDICAL CENTER,220000416,SAN MATEO,<11,23,0,0,<11,0,1,1
San Mateo,ST. FRANCIS CONVALESCENT PAVILION,220000089,SAN MATEO,<11,30,<11,0,<11,0,1,1
San Mateo,ST. FRANCIS HEIGHTS CONVALESCENT HOSPITAL,220000090,SAN MATEO,0,31,<11,0,19,0,1,1
San Mateo,THE SEQUOIAS,220000085,SAN MATEO,0,0,0,0,<11,0,1,1
San Mateo,VISTA TERRACE OF BELMONT,220000038,SAN MATEO,0,0,0,0,0,0,1,1
Santa Barbara,ALTO LUCERO TRANSITIONAL CARE,50000007,SANTA BARBARA,32,32,0,<11,17,0,1,1
Santa Barbara,ATTERDAG CARE CENTER,50000064,SANTA BARBARA,0,0,0,0,<11,0,1,1
Santa Barbara,BUENA VISTA CARE CENTER,50000549,SANTA BARBARA,0,<11,0,0,11,0,1,1
Santa Barbara,CASA DORINDA,50000046,SANTA BARBARA,0,0,0,0,<11,0,1,1
Santa Barbara,COUNTRY OAKS CARE CENTER,50000047,SANTA BARBARA,0,29,<11,0,22,0,1,1
Santa Barbara,LOMPOC SKILLED NURSING & REHABILITATION CENTER,50001416,SANTA BARBARA,0,23,<11,0,24,0,1,1
Santa Barbara,LOMPOC VALLEY MEDICAL CENTER COMPREHENSIVE CARE CENTER D/P SNF,50000054,SANTA BARBARA,0,<11,0,0,<11,0,1,1
Santa Barbara,MARIAN REGIONAL MEDICAL CENTER DP/SNF,50000140,SANTA BARBARA,<11,<11,<11,0,<11,<11,1,1
Santa Barbara,MISSION TERRACE CONVALESCENT HOSPITAL,50000004,SANTA BARBARA,0,0,0,0,0,0,1,1
Santa Barbara,SAMARKAND SKILLED NURSING FACILITY,50000061,SANTA BARBARA,<11,<11,0,0,<11,0,1,1
Santa Barbara,SANTA MARIA CARE CENTER,50000053,SANTA BARBARA,0,<11,0,0,<11,0,1,1
Santa Barbara,THE CALIFORNIAN,50000062,SANTA BARBARA,0,<11,0,0,<11,0,1,1
Santa Barbara,VALLE VERDE HEALTH FACILITY,50000069,SANTA BARBARA,0,<11,0,0,<11,0,1,1
Santa Barbara,VILLA MARIA POST ACUTE,50000074,SANTA BARBARA,0,0,0,0,<11,0,1,1
Santa Clara,A GRACE SUB ACUTE & SKILLED CARE,70000095,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,ALMADEN HEALTHCARE AND REHABILITATION CENTER,70000043,SANTA CLARA,0,0,0,<11,<11,0,1,1
Santa Clara,AMBERWOOD GARDENS,70000096,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,"CAMDEN POSTACUTE CARE, INC.",70000031,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,CANYON SPRINGS POST-ACUTE,70000023,SANTA CLARA,0,78,12,0,42,0,1,1
Santa Clara,CEDAR CREST NURSING AND REHABILITATION CENTER,220001051,SANTA CLARA,0,53,0,0,25,0,1,1
Santa Clara,CHANNING HOUSE,220001002,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CALIFORNIA - SARATOGA PEDIATRIC SUBACUTE,220001048,SANTA CLARA,0,0,0,0,0,0,1,1
Santa Clara,CHILDREN'S RECOVERY CTR OF NORTHERN CAL. D/P SNF,70001089,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,COURTYARD CARE CENTER,70000073,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,CUPERTINO HEALTHCARE & WELLNESS CENTER,220001009,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,DYCORA TRANSITIONAL HEALTH - SAN JOSE,70000085,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,"EMPRESS CARE CENTER, LLC",70000050,SANTA CLARA,0,0,0,0,0,0,1,1
Santa Clara,GILROY HEALTHCARE AND REHABILITATION CENTER,70000040,SANTA CLARA,<11,<11,0,0,15,0,1,1
Santa Clara,GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER,220001054,SANTA CLARA,<11,<11,0,<11,<11,0,1,1
Santa Clara,GREENHILLS MANOR,70000046,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,HEALTH CARE CTR AT THE FORUM AT RANCHO SAN ANTONIO,220001079,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,HERMAN HEALTH CARE CENTER,70000057,SANTA CLARA,0,<11,<11,0,<11,0,1,1
Santa Clara,HILLVIEW CONVALESCENT HOSPITAL,70000059,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,IDYLWOOD CARE CENTER,220001020,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,LINCOLN GLEN SKILLED NURSING,70000012,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,LOS ALTOS SUB-ACUTE AND REHABILITATION CENTER,220001000,SANTA CLARA,0,<11,0,0,12,0,1,1
Santa Clara,MANORCARE HEALTH SERVICES (SUNNYVALE),220001076,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,MILPITAS CARE CENTER,70000047,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,MISSION DE LA CASA NURSING & REHABILITATION CENTER,70000626,SANTA CLARA,<11,<11,<11,0,<11,0,1,1
Santa Clara,MISSION SKILLED NURSING & SUBACUTE CENTER,220001024,SANTA CLARA,0,<11,0,0,21,0,1,1
Santa Clara,MOUNTAIN VIEW HEALTHCARE CENTER,220001016,SANTA CLARA,0,<11,<11,0,<11,0,1,1
Santa Clara,O'CONNOR HOSPITAL DP/SNF,70000868,SANTA CLARA,0,0,0,0,0,0,1,1
Santa Clara,OUR LADY OF FATIMA VILLA,220001030,SANTA CLARA,<11,<11,<11,0,<11,0,1,1
Santa Clara,PACIFIC HILLS MANOR,70000048,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,PALO ALTO SUB-ACUTE AND REHABILITATION CENTER,220001046,SANTA CLARA,0,<11,0,0,12,0,1,1
Santa Clara,PLUM TREE CARE CENTER,70000082,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,SAN JOSE HEALTHCARE & WELLNESS CENTER,70000061,SANTA CLARA,0,0,0,0,0,0,1,1
Santa Clara,SAN TOMAS CONVALESCENT HOSPITAL,70000086,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,SARATOGA RETIREMENT COMMUNITY HEALTH CENTER,220001027,SANTA CLARA,0,<11,<11,0,<11,0,1,1
Santa Clara,SKYLINE HEALTHCARE CENTER - SAN JOSE,70000089,SANTA CLARA,0,<11,0,0,<11,0,1,1
Santa Clara,STONEBROOK HEALTH AND REHABILITATION,70000026,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,SUNNY VIEW MANOR,220001039,SANTA CLARA,0,0,0,0,0,0,1,1
Santa Clara,SUNNYVALE POST-ACUTE CENTER,220001041,SANTA CLARA,0,0,0,0,0,0,1,1
Santa Clara,THE REDWOODS POST-ACUTE,70000097,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,THE RIDGE POST-ACUTE,70000076,SANTA CLARA,11,50,<11,0,16,0,1,1
Santa Clara,THE TERRACES AT LOS ALTOS HEALTH FACILITY,220001032,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,THE TERRACES OF LOS GATOS,70000778,SANTA CLARA,0,<11,<11,0,<11,0,1,1
Santa Clara,VALLEY HOUSE REHABILITATION CENTER,220001018,SANTA CLARA,<11,65,<11,0,60,0,1,1
Santa Clara,VASONA CREEK HEALTHCARE CENTER,70000003,SANTA CLARA,<11,15,<11,<11,12,0,1,1
Santa Clara,VI AT PALO ALTO,630006021,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,VILLA SIENA,220001058,SANTA CLARA,0,0,0,0,<11,0,1,1
Santa Clara,VISTA MANOR NURSING CENTER,70000009,SANTA CLARA,0,<11,<11,0,<11,0,1,1
Santa Clara,WEBSTER HOUSE,220001063,SANTA CLARA,<11,<11,<11,0,<11,0,1,1
Santa Clara,WHITE BLOSSOM CARE CENTER,70000036,SANTA CLARA,0,<11,0,0,0,0,1,1
Santa Clara,WOODLANDS HEALTHCARE CENTER,70000002,SANTA CLARA,0,<11,0,0,0,0,1,1
Santa Clara,ST. LOUISE REGIONAL HOSPITAL D/P SNF,70000684,SANTA CLARA,0,0,0,0,0,0,1,1
Santa Cruz,DRIFTWOOD HEALTHCARE CENTER - SANTA CRUZ,70000044,SANTA CRUZ,0,<11,0,0,<11,0,1,1
Santa Cruz,"HEARTS & HANDS, POST ACUTE CARE & REHAB CENTER",70000068,SANTA CRUZ,0,0,0,0,0,0,1,1
Santa Cruz,PACIFIC COAST MANOR,70000049,SANTA CRUZ,0,<11,0,0,<11,0,1,1
Santa Cruz,SANTA CRUZ POST ACUTE,70000058,SANTA CRUZ,0,<11,0,0,<11,0,1,1
Santa Cruz,VALLEY CONVALESCENT HOSPITAL,70000092,SANTA CRUZ,0,0,0,0,0,0,1,1
Santa Cruz,WATSONVILLE NURSING CENTER,70000093,SANTA CRUZ,0,<11,0,0,<11,0,1,1
Santa Cruz,WATSONVILLE POST ACUTE CENTER,70000094,SANTA CRUZ,0,0,0,0,<11,0,1,1
Shasta,COPPER RIDGE CARE CENTER,230000351,SHASTA,0,<11,0,0,<11,0,1,1
Shasta,CRESTWOOD WELLNESS AND RECOVERY CENTER,230000247,SHASTA,0,0,0,0,0,0,1,1
Shasta,MARQUIS CARE AT SHASTA,230000038,SHASTA,0,<11,0,0,<11,0,1,1
Shasta,MAYERS MEMORIAL HOSPITAL D/P SNF,230000187,SHASTA,0,0,0,0,0,0,1,1
Shasta,OAK RIVER REHAB,230000023,SHASTA,0,0,0,0,0,0,1,1
Shasta,QUARTZ HILL POST ACUTE,230000366,SHASTA,0,0,0,0,0,0,1,1
Shasta,REDDING POST ACUTE,230000024,SHASTA,0,0,0,0,0,0,1,1
Shasta,VETERANS HOME OF CALIFORNIA - REDDING,630014895,SHASTA,0,<11,<11,0,<11,0,1,1
Shasta,VIBRA HOSPITAL OF NORTHERN CALIFORNIA D/P SNF,230000504,SHASTA,0,0,0,0,0,0,1,1
Shasta,WINDSOR REDDING CARE CENTER,230000030,SHASTA,0,0,0,0,<11,0,1,1
Sierra,EASTERN PLUMAS HOSPITAL - LOYALTON CAMPUS D/P SNF,230000330,SIERRA,0,0,0,0,0,0,1,1
Siskiyou,SHASTA VIEW ESTATES,230000043,SISKIYOU,0,0,0,0,0,0,1,1
Solano,FAIRFIELD POST-ACUTE REHAB,110000018,SOLANO,0,0,0,0,0,0,1,1
Solano,GREENFIELD CARE CENTER OF FAIRFIELD,110000077,SOLANO,0,0,0,0,<11,0,1,1
Solano,HEARTWOOD AVENUE HEALTHCARE,110000030,SOLANO,0,0,0,0,<11,0,1,1
Solano,LA MARIPOSA CARE & REHABILITATION CENTER,110000031,SOLANO,0,0,0,0,<11,0,1,1
Solano,LAUREL CREEK HEALTH CENTER,110000863,SOLANO,0,0,<11,0,<11,0,1,1
Solano,ORCHARD POST ACUTE CARE,110000084,SOLANO,0,<11,0,0,<11,0,1,1
Solano,SPRINGS ROAD HEALTHCARE,110000074,SOLANO,0,0,0,0,0,0,1,1
Solano,VACAVILLE CONVALESCENT AND REHABILITATION CENTER,110000467,SOLANO,0,0,0,0,<11,0,1,1
Solano,WINDSOR VALLEJO NURSING & REHABILITATION CENTER,110000013,SOLANO,0,98,11,0,33,0,1,1
Sonoma,APPLE VALLEY POST-ACUTE REHAB,10000026,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,ARBOL RESIDENCES OF SANTA ROSA,10001140,SONOMA,0,0,0,0,0,0,1,1
Sonoma,BROADWAY VILLA POST ACUTE,10000066,SONOMA,0,46,<11,0,23,0,1,1
Sonoma,CLOVERDALE HEALTHCARE CENTER,10000037,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,CREEKSIDE REHABILITATION & BEHAVIORAL HEALTH,10000003,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,EMPRES POST ACUTE REHABILITATION,10000028,SONOMA,15,35,<11,0,<11,0,1,1
Sonoma,FRIENDS HOUSE,10000022,SONOMA,0,0,0,0,0,0,1,1
Sonoma,HEALDSBURG DISTRICT HOSPITAL D/P SNF,110000702,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,HEALDSBURG SENIOR LIVING COMMUNITY,10000029,SONOMA,0,0,0,0,0,0,1,1
Sonoma,HILLCREST POST ACUTE,10000079,SONOMA,0,<11,0,0,<11,0,1,1
Sonoma,PARK VIEW POST ACUTE,10000043,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,PETALUMA POST-ACUTE REHAB,10000052,SONOMA,<11,17,<11,0,15,0,1,1
Sonoma,SANTA ROSA POST ACUTE,10000033,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,SONOMA POST ACUTE,10000034,SONOMA,19,19,0,0,<11,0,1,1
Sonoma,SONOMA POSTACUTE CARE,10000059,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,SPRING LAKE VILLAGE,10000208,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,SUMMERFIELD HEALTHCARE CENTER,10000076,SONOMA,0,0,0,0,<11,0,1,1
Sonoma,VALLEY OF THE MOON POST ACUTE,110000233,SONOMA,0,<11,0,0,<11,0,1,1
Sonoma,VINEYARD POST ACUTE,10000001,SONOMA,16,18,0,0,18,0,1,1
Sonoma,WINDSOR CARE CENTER OF PETALUMA,10000005,SONOMA,0,<11,0,0,<11,0,1,1
Sonoma,SANTA ROSA MEMORIAL HOSPITAL D/P SNF,140001278,SONOMA,0,0,0,0,0,0,1,1
Stanislaus,ACACIA PARK NURSING & REHABILITATION CENTER,100000042,STANISLAUS,<11,<11,0,0,<11,0,1,1
Stanislaus,BRANDEL MANOR,30000852,STANISLAUS,0,24,<11,0,11,0,1,1
Stanislaus,CASA DE MODESTO,100000031,STANISLAUS,0,<11,<11,0,12,0,1,1
Stanislaus,CENTRAL VALLEY POST ACUTE,30000088,STANISLAUS,<11,<11,0,0,<11,0,1,1
Stanislaus,CENTRAL VALLEY POST ACUTE - MODESTO,100000026,STANISLAUS,<11,<11,0,0,<11,0,1,1
Stanislaus,CERES POSTACUTE CARE,30000066,STANISLAUS,17,20,<11,0,<11,0,1,1
Stanislaus,COVENANT VILLAGE OF TURLOCK CARE CENTER,30001657,STANISLAUS,0,0,0,0,<11,0,1,1
Stanislaus,CRESTWOOD MANOR,100000036,STANISLAUS,0,0,0,0,11,0,1,1
Stanislaus,ENGLISH OAKS CONVALESCENT & REHABILITATION HOSPITAL,100000051,STANISLAUS,0,<11,<11,0,11,0,1,1
Stanislaus,GARDEN CITY HEALTHCARE CENTER,100000055,STANISLAUS,<11,<11,0,0,<11,0,1,1
Stanislaus,HY-LOND HEALTH CARE CENTER - MODESTO,100000072,STANISLAUS,22,33,0,<11,15,0,1,1
Stanislaus,MAIN WEST POSTACUTE CARE,30000050,STANISLAUS,23,41,<11,0,<11,0,1,1
Stanislaus,MODESTO POST ACUTE CENTER,100000107,STANISLAUS,<11,<11,<11,0,<11,0,1,1
Stanislaus,NORTH STARR POSTACUTE CARE,30000016,STANISLAUS,0,<11,0,0,0,0,1,1
Stanislaus,OAKDALE NURSING AND REHABILITATION CENTER,30000079,STANISLAUS,0,0,0,0,<11,0,1,1
Stanislaus,SAN LUIS CARE CENTER,30000096,STANISLAUS,0,0,0,0,<11,0,1,1
Stanislaus,TURLOCK NURSING AND REHABILITATION CENTER,30000288,STANISLAUS,23,105,23,0,62,0,1,1
Stanislaus,VINTAGE FAIRE NURSING & REHABILITATION CENTER,100000851,STANISLAUS,0,18,<11,0,28,0,1,1
Stanislaus,WINDSOR POST-ACUTE HEALTHCARE CENTER OF MODESTO,100000038,STANISLAUS,14,89,<11,0,34,0,1,1
Stanislaus,CENTRAL VALLEY SPECIALTY HOSPITAL - SKILLED NURSING FACILITY,30001202,STANISLAUS,0,0,0,0,0,0,1,1
Sutter,BRIDGEVIEW POST ACUTE,230000284,SUTTER,0,<11,0,0,<11,0,1,1
Sutter,RIVER VALLEY CARE CENTER,230000460,SUTTER,0,0,0,0,<11,0,1,1
Sutter,THE FOUNTAINS,230000370,SUTTER,0,0,0,0,<11,0,1,1
Sutter,YUBA CITY POST ACUTE,230000275,SUTTER,0,0,0,0,0,0,1,1
Tehama,BRENTWOOD POST ACUTE,230000027,TEHAMA,0,0,0,0,0,0,1,1
Tehama,RED BLUFF HEALTH CARE CENTER,230000028,TEHAMA,0,0,0,0,0,0,1,1
Trinity,TRINITY HOSPITAL SKILLED NURSING FACILITY,230000197,TRINITY,0,0,0,0,0,0,1,1
Tulare,DELTA NURSING & REHABILITATION CENTER,120001402,TULARE,0,0,0,0,0,0,1,1
Tulare,DINUBA HEALTHCARE,120001440,TULARE,0,67,14,0,26,0,1,1
Tulare,GATEWAY POST ACUTE,120001421,TULARE,0,0,0,0,<11,0,1,1
Tulare,KAWEAH DELTA MEDICAL CENTER D/P SNF,120001451,TULARE,0,<11,0,0,20,0,1,1
Tulare,KAWEAH DELTA SKILLED NURSING CENTER,120001449,TULARE,0,0,0,0,<11,0,1,1
Tulare,KAWEAH MANOR CONVALESCENT HOSPITAL,120001472,TULARE,0,41,<11,0,20,0,1,1
Tulare,LINDSAY GARDENS NURSING & REHABILITATION,120001526,TULARE,0,76,<11,0,34,0,1,1
Tulare,LINWOOD MEADOWS CARE CENTER,120001477,TULARE,0,58,15,0,41,0,1,1
Tulare,MERRITT MANOR CONVALESCENT HOSPITAL,120001462,TULARE,0,<11,0,0,<11,0,1,1
Tulare,PORTERVILLE CONVALESCENT HOSPITAL,120001522,TULARE,30,67,18,0,30,0,1,1
Tulare,REDWOOD SPRINGS HEALTHCARE CENTER,120001469,TULARE,<11,125,29,0,72,0,1,1
Tulare,SEQUOIA TRANSITIONAL CARE,120001474,TULARE,0,<11,<11,0,13,0,1,1
Tulare,SIERRA VALLEY REHABILITATION CENTER,120001442,TULARE,0,83,<11,0,30,0,1,1
Tulare,SIERRA VIEW MEDICAL CENTER,120001466,TULARE,0,0,0,0,<11,0,1,1
Tulare,TULARE NURSING & REHABILITATION CENTER,120001408,TULARE,0,0,0,0,<11,0,1,1
Tulare,TWIN OAKS REHABILITATION & NURSING CENTER,630012057,TULARE,0,<11,0,0,<11,0,1,1
Tulare,WESTGATE GARDENS CARE CENTER,120001431,TULARE,0,<11,<11,0,<11,0,1,1
Tulare,PORTERVILLE DEVELOPMENTAL CENTER D/P SNF,170001876,TULARE,0,0,0,0,0,0,1,1
Tuolumne,ADVENTIST HEALTH SONORA - D/P SNF (UNIT 6),30000023,TUOLUMNE,0,0,0,0,<11,0,1,1
Tuolumne,ADVENTIST HEALTH SONORA - D/P SNF (UNIT 7),630014616,TUOLUMNE,0,0,0,0,0,0,1,1
Tuolumne,AVALON CARE CENTER - SONORA,30001615,TUOLUMNE,0,0,0,0,<11,0,1,1
Ventura,BROOKDALE CAMARILLO,50001383,VENTURA,0,0,0,0,<11,0,1,1
Ventura,CAMARILLO HEALTHCARE CENTER,50000006,VENTURA,0,<11,0,0,<11,0,1,1
Ventura,COASTAL VIEW HEALTHCARE CENTER,50000066,VENTURA,0,<11,0,0,<11,0,1,1
Ventura,GLENWOOD CARE CENTER,50000050,VENTURA,0,<11,0,0,<11,0,1,1
Ventura,"GREENFIELD CARE CENTER OF FILLMORE, LLC",50000049,VENTURA,0,<11,<11,0,15,0,1,1
Ventura,MARY HEALTH OF THE SICK CONVALESCENT & NURSING HOSPITAL,50000055,VENTURA,0,0,0,0,<11,0,1,1
Ventura,MAYWOOD ACRES HEALTHCARE,50000056,VENTURA,0,0,0,0,<11,0,1,1
Ventura,OAKVIEW SKILLED NURSING,630011658,VENTURA,<11,<11,0,0,33,<11,1,1
Ventura,OJAI HEALTH & REHABILITATION,50000043,VENTURA,<11,<11,0,0,<11,0,1,1
